pin,address,lat,lon
16063070370000,1011 N HARLEM AVE,41.89845837,-87.80505681
16063070390000,1013 N HARLEM AVE,41.89845954,-87.80493495
16063070420000,1007 N HARLEM AVE,41.89827678,-87.80509097
16063070450000,1009 N HARLEM AVE,41.89828114,-87.80490141
16063070470000,1001 N HARLEM AVE,41.89810076,-87.80497213
16063070480000,1025 N HARLEM AVE,41.8988648,-87.80507653
16063070490000,741 N MARION ST,41.89943926,-87.80417821
16063070500000,743 N MARION ST,41.89950109,-87.80414838
16063070510000,745 N MARION ST,41.89958515,-87.80417109
16063070520000,731 N MARION ST,41.89904906,-87.80434225
16063070530000,735 N MARION ST,41.89918758,-87.80419942
16063080020000,738 N MARION ST,41.89937072,-87.80354916
16063080030000,734 N MARION ST,41.89917994,-87.80356986
16063080040000,730 N MARION ST,41.8990686,-87.80357078
16063080050000,728 N MARION ST,41.89897396,-87.80357157
16063080060000,724 N MARION ST,41.89886251,-87.80355012
16063080070000,720 N MARION ST,41.89874169,-87.80363815
16063080080000,718 N MARION ST,41.89863429,-87.80355946
16063080090000,714 N MARION ST,41.89853965,-87.80356025
16063080100000,710 N MARION ST,41.89841202,-87.80365078
16063080110000,708 N MARION ST,41.89833359,-87.80354703
16063080130000,1045 THOMAS ST,41.89955814,-87.80302384
16063080140000,747 BELLEFORTE AVE,41.89960264,-87.80265138
16063080150000,743 BELLEFORTE AVE,41.8994956,-87.80265226
16063080160000,739 BELLEFORTE AVE,41.89939307,-87.80266506
16063080170000,735 BELLEFORTE AVE,41.89923437,-87.80267834
16063080180000,731 BELLEFORTE AVE,41.89908296,-87.80272982
16063080190000,725 BELLEFORTE AVE,41.89896698,-87.80272481
16063080200000,721 BELLEFORTE AVE,41.89879272,-87.80266411
16063080210000,719 BELLEFORTE AVE,41.89864122,-87.80269524
16063080240000,711 BELLEFORTE AVE,41.89849853,-87.80270239
16063080250000,709 BELLEFORTE AVE,41.89835416,-87.80272869
16063080260000,746 N MARION ST,41.89959211,-87.80340385
16063080270000,742 N MARION ST,41.89946567,-87.80361549
16063080280000,704 N MARION ST,41.89817351,-87.80350151
16063080290000,1050 AUGUSTA ST,41.89811629,-87.80316642
16063080300000,701 BELLEFORTE AVE,41.89813718,-87.80268502
16063080310000,1040 AUGUSTA ST,41.89813234,-87.80302462
16063090020000,738 BELLEFORTE AVE,41.89935308,-87.80212181
16063090030000,734 BELLEFORTE AVE,41.89924155,-87.80211675
16063090040000,730 BELLEFORTE AVE,41.89905047,-87.80216853
16063090050000,724 BELLEFORTE AVE,41.89889385,-87.80208786
16063090060000,720 BELLEFORTE AVE,41.89879996,-87.80210847
16063090070000,716 BELLEFORTE AVE,41.89864821,-87.80208583
16063090080000,714 BELLEFORTE AVE,41.89849655,-87.80208111
16063090100000,1009 THOMAS ST,41.89962249,-87.80134148
16063090110000,745 FOREST AVE,41.89963326,-87.80113734
16063090130000,741 FOREST AVE,41.89948619,-87.80115077
16063090140000,739 FOREST AVE,41.89938459,-87.80114289
16063090150000,735 FOREST AVE,41.89923566,-87.80117412
16063090160000,731 FOREST AVE,41.89909176,-87.80117149
16063090170000,727 FOREST AVE,41.8989485,-87.80116395
16063090180000,723 FOREST AVE,41.89879655,-87.80118017
16063090190000,719 FOREST AVE,41.89865818,-87.80115742
16063090200000,715 FOREST AVE,41.89852884,-87.8011585
16063090210000,1028 AUGUSTA ST,41.89816961,-87.80217343
16063090220000,1024 AUGUSTA ST,41.89819133,-87.8020478
16063090230000,1022 AUGUSTA ST,41.89818621,-87.80190447
16063090240000,1018 AUGUSTA ST,41.8981856,-87.80177305
16063090250000,1016 AUGUSTA ST,41.89815477,-87.80166699
16063090310000,701 FOREST AVE,41.8981461,-87.80114615
16063090320000,1017 THOMAS ST,41.89959334,-87.80199436
16063090330000,740 BELLEFORTE AVE,41.89948693,-87.80213264
16063090340000,1012 AUGUSTA ST,41.89816738,-87.80149962
16063090350000,703 FOREST AVE,41.89823976,-87.80114537
16063090360000,705 FOREST AVE,41.89834683,-87.80115046
16063090370000,1011 THOMAS ST,41.89960836,-87.80152374
16063100020000,951 THOMAS ST,41.89964668,-87.80023427
16063100030000,738 FOREST AVE,41.89939602,-87.80059011
16063100040000,734 FOREST AVE,41.89925027,-87.80059481
16063100050000,730 FOREST AVE,41.89913392,-87.80067887
16063100060000,726 FOREST AVE,41.89896768,-87.80059891
16063100090000,710 FOREST AVE,41.89854312,-87.80058126
16063100100000,708 FOREST AVE,41.89840035,-87.8005705
16063100120000,945 THOMAS ST,41.89967558,-87.80001995
16063100130000,745 WOODBINE AVE,41.899669,-87.79965432
16063100140000,741 WOODBINE AVE,41.89955759,-87.79967317
16063100150000,737 WOODBINE AVE,41.89945052,-87.79966809
16063100170000,733 WOODBINE AVE,41.89927653,-87.79965759
16063100180000,731 WOODBINE AVE,41.89918188,-87.79963688
16063100200000,725 WOODBINE AVE,41.89899979,-87.7996121
16063100210000,723 WOODBINE AVE,41.89886153,-87.79961325
16063100230000,719 WOODBINE AVE,41.89871884,-87.79962042
16063100240000,715 WOODBINE AVE,41.89860723,-87.79959745
16063100250000,711 WOODBINE AVE,41.89851357,-87.79959823
16063100260000,709 WOODBINE AVE,41.89841545,-87.79959905
16063100270000,707 WOODBINE AVE,41.89829952,-87.79960599
16063100280000,703 WOODBINE AVE,41.89816319,-87.79963461
16063100290000,720 FOREST AVE,41.89882867,-87.80060278
16063100300000,718 FOREST AVE,41.89869473,-87.80057403
16063100310000,746 FOREST AVE,41.8996435,-87.80060898
16063100320000,740 FOREST AVE,41.89951194,-87.80059787
16063100350000,950 AUGUSTA ST,41.89813378,-87.80015476
16063100360000,704 FOREST AVE,41.89822988,-87.80054922
16063100380000,952 AUGUSTA ST,41.89813728,-87.80029579
16063110010000,742 WOODBINE AVE,41.8996792,-87.7989696
16063110020000,740 WOODBINE AVE,41.89956319,-87.79895862
16063110030000,915 THOMAS ST,41.89969241,-87.7986896
16063110040000,738 WOODBINE AVE,41.89945163,-87.7989476
16063110050000,734 WOODBINE AVE,41.89932675,-87.79894864
16063110060000,730 WOODBINE AVE,41.89919738,-87.79894375
16063110070000,726 WOODBINE AVE,41.89907251,-87.79894479
16063110080000,722 WOODBINE AVE,41.89895197,-87.7989219
16063110090000,720 WOODBINE AVE,41.89882699,-87.79889905
16063110100000,716 WOODBINE AVE,41.89872452,-87.79892379
16063110110000,714 WOODBINE AVE,41.89860848,-87.79890684
16063110120000,708 WOODBINE AVE,41.89842997,-87.79888444
16063110130000,706 WOODBINE AVE,41.89830971,-87.79892128
16063110140000,700 WOODBINE AVE,41.89818037,-87.79892236
16063110150000,745 N KENILWORTH AVE,41.8996808,-87.79815952
16063110160000,741 N KENILWORTH AVE,41.89955592,-87.79816056
16063110170000,737 N KENILWORTH AVE,41.89941306,-87.79813188
16063110180000,733 N KENILWORTH AVE,41.89926619,-87.79819882
16063110190000,729 N KENILWORTH AVE,41.89910981,-87.79814039
16063110200000,725 N KENILWORTH AVE,41.89901274,-87.79817468
16063110210000,723 N KENILWORTH AVE,41.8989057,-87.79817557
16063110220000,719 N KENILWORTH AVE,41.89877978,-87.79814314
16063110230000,715 N KENILWORTH AVE,41.89864598,-87.79814426
16063110240000,711 N KENILWORTH AVE,41.89849872,-87.79812757
16063110250000,707 N KENILWORTH AVE,41.898356,-87.79812876
16063110270000,701 N KENILWORTH AVE,41.8982135,-87.79817774
16063120010000,744 N KENILWORTH AVE,41.89970833,-87.79748302
16063120020000,742 N KENILWORTH AVE,41.89966915,-87.79748734
16063120050000,736 N KENILWORTH AVE,41.89944014,-87.79749358
16063120060000,732 N KENILWORTH AVE,41.89931601,-87.7974994
16063120070000,730 N KENILWORTH AVE,41.89922528,-87.79750016
16063120080000,726 N KENILWORTH AVE,41.89907751,-87.79750139
16063120090000,724 N KENILWORTH AVE,41.89894262,-87.79748169
16063120100000,722 N KENILWORTH AVE,41.89883545,-87.79746419
16063120110000,716 N KENILWORTH AVE,41.89873174,-87.79744145
16063120120000,712 N KENILWORTH AVE,41.8985797,-87.79746124
16063120130000,708 N KENILWORTH AVE,41.89845549,-87.7975177
16063120140000,706 N KENILWORTH AVE,41.89837201,-87.79743443
16063120150000,704 N KENILWORTH AVE,41.89827877,-87.79745837
16063120160000,700 N KENILWORTH AVE,41.89818886,-87.79745449
16063120170000,745 N GROVE AVE,41.89972879,-87.79659053
16063120180000,741 N GROVE AVE,41.8996227,-87.79663309
16063120190000,739 N GROVE AVE,41.89951619,-87.79658537
16063120200000,735 N GROVE AVE,41.89937376,-87.79661781
16063120210000,731 N GROVE AVE,41.89926746,-87.79661523
16063120220000,729 N GROVE AVE,41.89915095,-87.79664745
16063120230000,725 N GROVE AVE,41.89901615,-87.79664858
16063120240000,721 N GROVE AVE,41.89886828,-87.79662552
16063120250000,717 N GROVE AVE,41.89876894,-87.79662162
16063120260000,715 N GROVE AVE,41.89865139,-87.7966226
16063120270000,711 N GROVE AVE,41.89851651,-87.79661447
16063120300000,740 N KENILWORTH AVE,41.89957494,-87.79749245
16063120340000,840 AUGUSTA ST,41.89822261,-87.7966123
16063120350000,707 N GROVE AVE,41.8983506,-87.79662512
16063130010000,744 N GROVE AVE,41.8997251,-87.79601154
16063130020000,742 N GROVE AVE,41.89963695,-87.79600881
16063130030000,740 N GROVE AVE,41.89954364,-87.79601307
16063130040000,738 N GROVE AVE,41.89943468,-87.79599662
16063130050000,730 N GROVE AVE,41.89930766,-87.79599768
16063130070000,728 N GROVE AVE,41.89920142,-87.79600899
16063130080000,726 N GROVE AVE,41.89909778,-87.79602028
16063130090000,722 N GROVE AVE,41.89898638,-87.7960351
16063130100000,720 N GROVE AVE,41.89888252,-87.79600125
16063130110000,718 N GROVE AVE,41.89877285,-87.79600537
16063130120000,716 N GROVE AVE,41.89867607,-87.79601081
16063130130000,714 N GROVE AVE,41.89861038,-87.79601136
16063130140000,712 N GROVE AVE,41.89853762,-87.79597956
16063130150000,710 N GROVE AVE,41.89846852,-87.79598939
16063130160000,708 N GROVE AVE,41.89839246,-87.79599003
16063130170000,700 N GROVE AVE,41.89825071,-87.79599122
16063130180000,818 AUGUSTA ST,41.8982607,-87.79573751
16063130190000,745 N OAK PARK AVE,41.89973165,-87.79519465
16063130210000,741 N OAK PARK AVE,41.89958649,-87.79519934
16063130220000,737 N OAK PARK AVE,41.89944106,-87.79514501
16063130250000,729 N OAK PARK AVE,41.89918975,-87.79517706
16063130270000,725 N OAK PARK AVE,41.89901602,-87.7951681
16063130290000,719 N OAK PARK AVE,41.8988246,-87.79514328
16063130300000,715 N OAK PARK AVE,41.89867593,-87.79514453
16063130310000,711 N OAK PARK AVE,41.89853749,-87.79511327
16063130330000,812 AUGUSTA ST,41.8982485,-87.79544526
16063130340000,707 N OAK PARK AVE,41.89837155,-87.79514321
16063130350000,703 N OAK PARK AVE,41.89825057,-87.79514886
16063140030000,1129 AUGUSTA ST,41.89764113,-87.80481808
16063140040000,1127 AUGUSTA ST,41.89766224,-87.80458624
16063140050000,1123 AUGUSTA ST,41.89768375,-87.8044435
16063140060000,1119 AUGUSTA ST,41.89768734,-87.80425933
16063140070000,1113 AUGUSTA ST,41.8976909,-87.80406921
16063140080000,1140 MILLER AVE,41.89728515,-87.80512396
16063140090000,1136 MILLER AVE,41.89728457,-87.80499922
16063140100000,1132 MILLER AVE,41.89730171,-87.8048684
16063140110000,1130 MILLER AVE,41.89730105,-87.80472584
16063140120000,1126 MILLER AVE,41.8973004,-87.80458329
16063140130000,1124 MILLER AVE,41.89731307,-87.80444656
16063140140000,1120 MILLER AVE,41.89731245,-87.80430994
16063140150000,1118 MILLER AVE,41.89730744,-87.80418524
16063140160000,1114 MILLER AVE,41.89728898,-87.80403095
16063140170000,641 N MARION ST,41.89771353,-87.80360685
16063140180000,637 N MARION ST,41.89760257,-87.80358995
16063140190000,633 N MARION ST,41.89747396,-87.80359101
16063140200000,629 N MARION ST,41.89737193,-87.80358592
16063140210000,625 N MARION ST,41.89726561,-87.80361056
16063140220000,1137 AUGUSTA ST,41.89762716,-87.80514249
16063140230000,1135 AUGUSTA ST,41.89763108,-87.80496949
16063150010000,1139 MILLER AVE,41.89688512,-87.80514986
16063150020000,1135 MILLER AVE,41.89688439,-87.80498949
16063150030000,1131 MILLER AVE,41.89691486,-87.80486449
16063150040000,1129 MILLER AVE,41.89691874,-87.80474566
16063150050000,1127 MILLER AVE,41.89691809,-87.8046031
16063150060000,1123 MILLER AVE,41.89691749,-87.80447242
16063150070000,1119 MILLER AVE,41.8969168,-87.80432393
16063150080000,1117 MILLER AVE,41.89691615,-87.80418137
16063150090000,1113 MILLER AVE,41.89693392,-87.80402825
16063150110000,1122 SCHNEIDER AVE,41.89649048,-87.80439063
16063150120000,1120 SCHNEIDER AVE,41.89646776,-87.80427201
16063150130000,1116 SCHNEIDER AVE,41.89647165,-87.80415318
16063150140000,1114 SCHNEIDER AVE,41.89648443,-87.80404021
16063150150000,615 N MARION ST,41.89698018,-87.80361423
16063150170000,611 N MARION ST,41.89678541,-87.80356207
16063150180000,609 N MARION ST,41.89666143,-87.80357875
16063150190000,605 N MARION ST,41.89654612,-87.8035797
16063150210000,1154 SCHNEIDER AVE,41.89661625,-87.80510687
16063150220000,1150 SCHNEIDER AVE,41.89661584,-87.80501759
16063150230000,1146 SCHNEIDER AVE,41.89661551,-87.8049453
16063150240000,1142 SCHNEIDER AVE,41.89661521,-87.80488025
16063150250000,1136 SCHNEIDER AVE,41.89662529,-87.80472357
16063150260000,1132 SCHNEIDER AVE,41.89662495,-87.80464883
16063150270000,1128 SCHNEIDER AVE,41.89662457,-87.80456686
16063150280000,1152 SCHNEIDER AVE,41.89644156,-87.80508472
16063150290000,1148 SCHNEIDER AVE,41.89644132,-87.80503168
16063150300000,1144 SCHNEIDER AVE,41.89644093,-87.80494729
16063150310000,1140 SCHNEIDER AVE,41.89644056,-87.80486532
16063150320000,1134 SCHNEIDER AVE,41.89643455,-87.80471558
16063150330000,1130 SCHNEIDER AVE,41.89643606,-87.80465288
16063150340000,1126 SCHNEIDER AVE,41.89643567,-87.8045685
16063160040000,1127 SCHNEIDER AVE,41.89610727,-87.8045885
16063160050000,1125 SCHNEIDER AVE,41.89610669,-87.80446376
16063160060000,1123 SCHNEIDER AVE,41.89611942,-87.80433892
16063160070000,1119 SCHNEIDER AVE,41.89612783,-87.80423787
16063160080000,1117 SCHNEIDER AVE,41.89612731,-87.80412502
16063160090000,1115 SCHNEIDER AVE,41.89613111,-87.80398836
16063160100000,553 N MARION ST,41.89618427,-87.80357328
16063160110000,547 N MARION ST,41.89600685,-87.80356881
16063160150000,1122 PAULINA ST,41.89560232,-87.80432768
16063160160000,1120 PAULINA ST,41.89556632,-87.80421512
16063160170000,1118 PAULINA ST,41.89561899,-87.80409589
16063160180000,1114 PAULINA ST,41.8955785,-87.80397148
16063160190000,1112 PAULINA ST,41.89558228,-87.80382889
16063160200000,539 N MARION ST,41.89586912,-87.80351649
16063160210000,537 N MARION ST,41.89574491,-87.80351158
16063160220000,535 N MARION ST,41.89558082,-87.80351293
16063160230000,1128 PAULINA ST,41.89557103,-87.80460036
16063160240000,1126 PAULINA ST,41.89557885,-87.80446472
16063160260000,1129 SCHNEIDER AVE,41.89610947,-87.80472032
16063160270000,837 N HARLEM AVE,41.89563572,-87.80497646
16063160280000,1130 PAULINA ST,41.89556987,-87.80471334
16063160290000,1134 PAULINA ST,41.895559,-87.8048304
16063160300000,1135 SCHNEIDER AVE,41.89608921,-87.80493747
16063170020000,1133 PAULINA ST,41.89486153,-87.80480531
16063170030000,1129 PAULINA ST,41.89513296,-87.80470577
16063170040000,1125 PAULINA ST,41.89509682,-87.80456351
16063170050000,1123 PAULINA ST,41.89514065,-87.80445029
16063170070000,1115 PAULINA ST,41.89513008,-87.8040821
16063170080000,1113 PAULINA ST,41.89512948,-87.80395143
16063170090000,1109 PAULINA ST,41.8951556,-87.8038443
16063170100000,521 N MARION ST,41.89512734,-87.80343474
16063170120000,515 N MARION ST,41.89489614,-87.80354829
16063170130000,1146 CHICAGO AVE,41.89433828,-87.80511365
16063170170000,1122 CHICAGO AVE,41.89455982,-87.80428749
16063170180000,1120 CHICAGO AVE,41.89446821,-87.80417388
16063170190000,1118 CHICAGO AVE,41.89446475,-87.80404048
16063170200000,1116 CHICAGO AVE,41.89446422,-87.80392612
16063170210000,1108 CHICAGO AVE,41.89443161,-87.80368787
16063170220000,511 N MARION ST,41.89471632,-87.80353796
16063170230000,509 N MARION ST,41.89463254,-87.80350411
16063170240000,1106 CHICAGO AVE,41.89440812,-87.80351716
16063170270000,1121 PAULINA ST,41.89512542,-87.80435549
16063170280000,1119 PAULINA ST,41.89513058,-87.80418901
16063170300000,1130 CHICAGO AVE,41.89443857,-87.80469542
16063170330000,825 N HARLEM AVE,41.89514469,-87.80500659
16063170340000,823 N HARLEM AVE,41.89509239,-87.80500702
16063170350000,821 N HARLEM AVE,41.89504684,-87.80500739
16063170360000,819 N HARLEM AVE,41.89499286,-87.80500784
16063170370000,817 N HARLEM AVE,41.89493209,-87.80500156
16063170380000,815 N HARLEM AVE,41.8948781,-87.80499974
16063170390000,813 N HARLEM AVE,41.89481228,-87.80499351
16063180010000,646 N MARION ST,41.89772976,-87.8030927
16063180020000,642 N MARION ST,41.89760996,-87.80308181
16063180030000,638 N MARION ST,41.89749036,-87.8031125
16063180040000,634 N MARION ST,41.89735728,-87.80310766
16063180050000,630 N MARION ST,41.89721096,-87.80311482
16063180060000,624 N MARION ST,41.89706874,-87.80305065
16063180090000,612 N MARION ST,41.89681168,-87.80308841
16063180100000,608 N MARION ST,41.89667864,-87.80308952
16063180110000,606 N MARION ST,41.89654094,-87.80304314
16063180120000,556 N MARION ST,41.89639456,-87.80303841
16063180130000,552 N MARION ST,41.89628454,-87.80301062
16063180140000,550 N MARION ST,41.89614703,-87.80300582
16063180150000,546 N MARION ST,41.89599644,-87.80304864
16063180160000,542 N MARION ST,41.8958543,-87.8030023
16063180170000,534 N MARION ST,41.89565811,-87.80301711
16063180180000,532 N MARION ST,41.89551547,-87.80304699
16063180190000,528 N MARION ST,41.89537344,-87.80302441
16063180200000,522 N MARION ST,41.89522868,-87.80294214
16063180210000,518 N MARION ST,41.89507357,-87.80296718
16063180220000,516 N MARION ST,41.89498925,-87.802956
16063180230000,514 N MARION ST,41.89490953,-87.80298042
16063180240000,1050 CHICAGO AVE,41.89447797,-87.80306072
16063180250000,1046 CHICAGO AVE,41.89448205,-87.80290733
16063180260000,1042 CHICAGO AVE,41.89445235,-87.80271835
16063180270000,1033 AUGUSTA ST,41.89773963,-87.8023501
16063180280000,641 BELLEFORTE AVE,41.89763763,-87.80235095
16063180290000,637 BELLEFORTE AVE,41.89751345,-87.80235198
16063180310000,633 BELLEFORTE AVE,41.89740258,-87.8023529
16063180320000,631 BELLEFORTE AVE,41.89729168,-87.80234787
16063180330000,629 BELLEFORTE AVE,41.89718081,-87.80234879
16063180340000,627 BELLEFORTE AVE,41.89706112,-87.80236166
16063180350000,621 BELLEFORTE AVE,41.89695471,-87.80236849
16063180360000,617 BELLEFORTE AVE,41.89680935,-87.80236969
16063180370000,615 BELLEFORTE AVE,41.89668225,-87.80235292
16063180380000,611 BELLEFORTE AVE,41.89654307,-87.80233032
16063180390000,607 BELLEFORTE AVE,41.89641434,-87.80230762
16063180400000,605 BELLEFORTE AVE,41.8962546,-87.80228981
16063180410000,551 BELLEFORTE AVE,41.89613486,-87.80229081
16063180420000,547 BELLEFORTE AVE,41.89601065,-87.80228589
16063180430000,543 BELLEFORTE AVE,41.89586882,-87.80230489
16063180440000,539 BELLEFORTE AVE,41.89570544,-87.8023003
16063180450000,537 BELLEFORTE AVE,41.89559013,-87.80230126
16063180460000,531 BELLEFORTE AVE,41.89543574,-87.80229559
16063180470000,527 BELLEFORTE AVE,41.89528939,-87.80229681
16063180480000,523 BELLEFORTE AVE,41.8951676,-87.80222754
16063180530000,1040 CHICAGO AVE,41.89462599,-87.80247432
16063180540000,1030 CHICAGO AVE,41.89461338,-87.80221138
16063180550000,519 BELLEFORTE AVE,41.89503783,-87.80232396
16063180580000,622 N MARION ST,41.89696699,-87.80310495
16063190010000,644 BELLEFORTE AVE,41.89777978,-87.80178852
16063190020000,642 BELLEFORTE AVE,41.89768586,-87.8017893
16063190030000,640 BELLEFORTE AVE,41.89758341,-87.80179396
16063190040000,638 BELLEFORTE AVE,41.89750032,-87.80181276
16063190050000,636 BELLEFORTE AVE,41.89745386,-87.80180995
16063190060000,634 BELLEFORTE AVE,41.89736135,-87.80178436
16063190070000,630 BELLEFORTE AVE,41.89724173,-87.8017701
16063190080000,626 BELLEFORTE AVE,41.89713644,-87.80177479
16063190090000,624 BELLEFORTE AVE,41.89703399,-87.80177945
16063190100000,622 BELLEFORTE AVE,41.89691721,-87.80176136
16063190110000,618 BELLEFORTE AVE,41.89680323,-87.80173562
