pin,year,class,char_yrblt
16051130260000,2023,211,1922.0
16051130260000,2024,211,1922.0
16051130260000,2025,211,1922.0
16051130260000,2026,211,1922.0
16051130270000,2020,211,1929.0
16051130270000,2021,211,1929.0
16051130270000,2022,211,1929.0
16051130270000,2023,211,1929.0
16051130270000,2024,211,1929.0
16051130270000,2025,211,1929.0
16051130270000,2026,211,1929.0
16051130291001,2020,299,
16051130291001,2021,299,
16051130291001,2022,299,
16051130291001,2023,299,
16051130291001,2024,299,
16051130291001,2025,299,
16051130291001,2026,299,
16051130291002,2020,299,
16051130291002,2021,299,
16051130291002,2022,299,
16051130291002,2023,299,
16051130291002,2024,299,
16051130291002,2025,299,
16051130291002,2026,299,
16051140010000,2020,EX,
16051140010000,2021,EX,
16051140010000,2022,EX,
16051140010000,2023,EX,
16051140010000,2024,EX,
16051140010000,2025,EX,
16051140010000,2026,EX,
16051150010000,2020,205,1923.0
16051150010000,2021,205,1923.0
16051150010000,2022,205,1925.0
16051150010000,2023,205,1923.0
16051150010000,2024,205,1923.0
16051150010000,2025,205,1923.0
16051150010000,2026,205,1923.0
16051150020000,2020,205,1923.0
16051150020000,2021,205,1923.0
16051150020000,2022,205,1923.0
16051150020000,2023,205,1923.0
16051150020000,2024,205,1923.0
16051150020000,2025,205,1923.0
16051150020000,2026,205,1923.0
16051150030000,2020,206,1922.0
16051150030000,2021,206,1924.0
16051150030000,2022,206,1924.0
16051150030000,2023,206,1924.0
16051150030000,2024,206,1924.0
16051150030000,2025,206,1924.0
16051150030000,2026,206,1924.0
16051150040000,2020,205,1921.0
16051150040000,2021,205,1921.0
16051150040000,2022,205,1921.0
16051150040000,2023,205,1921.0
16051150040000,2024,205,1921.0
16051150040000,2025,205,1921.0
16051150040000,2026,205,1921.0
16051150050000,2020,205,1922.0
16051150050000,2021,205,1924.0
16051150050000,2022,205,1924.0
16051150050000,2023,205,1924.0
16051150050000,2024,205,1924.0
16051150050000,2025,205,1924.0
16051150050000,2026,205,1924.0
16051150060000,2020,205,1922.0
16051150060000,2021,205,1922.0
16051150060000,2022,205,1922.0
16051150060000,2023,205,1922.0
16051150060000,2024,205,1922.0
16051150060000,2025,205,1922.0
16051150060000,2026,205,1922.0
16051150070000,2020,205,1923.0
16051150070000,2021,205,1923.0
16051150070000,2022,205,1923.0
16051150070000,2023,205,1923.0
16051150070000,2024,205,1923.0
16051150070000,2025,205,1923.0
16051150070000,2026,205,1923.0
16051150080000,2020,205,1922.0
16051150080000,2021,205,1922.0
16051150080000,2022,205,1922.0
16051150080000,2023,205,1922.0
16051150080000,2024,205,1922.0
16051150080000,2025,205,1922.0
16051150080000,2026,205,1922.0
16051150090000,2020,205,1922.0
16051150090000,2021,205,1922.0
16051150090000,2022,205,1922.0
16051150090000,2023,205,1922.0
16051150090000,2024,205,1922.0
16051150090000,2025,205,1922.0
16051150090000,2026,205,1922.0
16051150120000,2020,206,1922.0
16051150120000,2021,206,1922.0
16051150120000,2022,206,1922.0
16051150120000,2023,206,1922.0
16051150120000,2024,206,1922.0
16051150120000,2025,206,1922.0
16051150120000,2026,206,1922.0
16051150130000,2020,203,1933.0
16051150130000,2021,203,1933.0
16051150130000,2022,203,1933.0
16051150130000,2023,203,1933.0
16051150130000,2024,203,1933.0
16051150130000,2025,203,1933.0
16051150130000,2026,203,1933.0
16051150140000,2020,205,1914.0
16051150140000,2021,205,1914.0
16051150140000,2022,205,1914.0
16051150140000,2023,205,1914.0
16051150140000,2024,205,1914.0
16051150140000,2025,205,1914.0
16051150140000,2026,205,1914.0
16051150150000,2020,205,1910.0
16051150150000,2021,205,1910.0
16051150150000,2022,205,1910.0
16051150150000,2023,205,1910.0
16051150150000,2024,205,1910.0
16051150150000,2025,205,1910.0
16051150150000,2026,205,1910.0
16051150160000,2020,205,1922.0
16051150160000,2021,205,1922.0
16051150160000,2022,205,1922.0
16051150160000,2023,205,1922.0
16051150160000,2024,205,1922.0
16051150160000,2025,205,1922.0
16051150160000,2026,205,1922.0
16051150170000,2020,203,1922.0
16051150170000,2021,203,1922.0
16051150170000,2022,203,1922.0
16051150170000,2023,203,1922.0
16051150170000,2024,203,1922.0
16051150170000,2025,203,1922.0
16051150170000,2026,203,1922.0
16051150180000,2020,205,1922.0
16051150180000,2021,205,1922.0
16051150180000,2022,205,1925.0
16051150180000,2023,205,1922.0
16051150180000,2024,206,1922.0
16051150180000,2025,206,1922.0
16051150180000,2026,206,1922.0
16051150190000,2020,202,1923.0
16051150190000,2021,202,1923.0
16051150190000,2022,202,1923.0
16051150190000,2023,202,1923.0
16051150190000,2024,202,1923.0
16051150190000,2025,202,1923.0
16051150190000,2026,202,1923.0
16051150200000,2020,203,1923.0
16051150200000,2021,203,1923.0
16051150200000,2022,203,1923.0
16051150200000,2023,203,1923.0
16051150200000,2024,203,1923.0
16051150200000,2025,203,1923.0
16051150200000,2026,203,1923.0
16051150210000,2020,203,1923.0
16051150210000,2021,203,1923.0
16051150210000,2022,203,1923.0
16051150210000,2023,203,1923.0
16051150210000,2024,203,1923.0
16051150210000,2025,203,1923.0
16051150210000,2026,203,1923.0
16051150220000,2020,203,1922.0
16051150220000,2021,203,1922.0
16051150220000,2022,203,1922.0
16051150220000,2023,203,1922.0
16051150220000,2024,203,1922.0
16051150220000,2025,203,1922.0
16051150220000,2026,203,1922.0
16051150230000,2020,203,1922.0
16051150230000,2021,203,1923.0
16051150230000,2022,203,1923.0
16051150230000,2023,203,1923.0
16051150230000,2024,203,1923.0
16051150230000,2025,203,1923.0
16051150230000,2026,203,1923.0
16051150240000,2020,203,1922.0
16051150240000,2021,203,1922.0
16051150240000,2022,203,1922.0
16051150240000,2023,203,1922.0
16051150240000,2024,203,1922.0
16051150240000,2025,203,1922.0
16051150240000,2026,203,1922.0
16051150250000,2020,203,1921.0
16051150250000,2021,203,1921.0
16051150250000,2022,203,1921.0
16051150250000,2023,203,1921.0
16051150250000,2024,203,1921.0
16051150250000,2025,203,1921.0
16051150250000,2026,203,1921.0
16051150260000,2020,204,1923.0
16051150260000,2021,204,1923.0
16051150260000,2022,204,1923.0
16051150260000,2023,204,1923.0
16051150260000,2024,204,1923.0
16051150260000,2025,204,1923.0
16051150260000,2026,204,1923.0
16051150270000,2020,203,1922.0
16051150270000,2021,203,1922.0
16051150270000,2022,203,1922.0
16051150270000,2023,203,1922.0
16051150270000,2024,203,1922.0
16051150270000,2025,203,1922.0
16051150270000,2026,203,1922.0
16051150280000,2020,205,1923.0
16051150280000,2021,205,1923.0
16051150280000,2022,205,1923.0
16051150280000,2023,205,1923.0
16051150280000,2024,205,1923.0
16051150280000,2025,205,1923.0
16051150280000,2026,205,1923.0
16051150290000,2020,205,1922.0
16051150290000,2021,205,1922.0
16051150290000,2022,205,1922.0
16051150290000,2023,205,1922.0
16051150290000,2024,205,1922.0
16051150290000,2025,205,1922.0
16051150290000,2026,205,1922.0
16051150300000,2020,207,1988.0
16051150300000,2021,207,1988.0
16051150300000,2022,207,1988.0
16051150300000,2023,207,1988.0
16051150300000,2024,207,1988.0
16051150300000,2025,207,1988.0
16051150300000,2026,207,1988.0
16051150310000,2020,205,1925.0
16051150310000,2021,205,1925.0
16051150310000,2022,205,1925.0
16051150310000,2023,205,1925.0
16051150310000,2024,205,1925.0
16051150310000,2025,205,1925.0
16051150310000,2026,205,1925.0
16051160010000,2020,203,1922.0
16051160010000,2021,203,1922.0
16051160010000,2022,203,1922.0
16051160010000,2023,203,1922.0
16051160010000,2024,203,1922.0
16051160010000,2025,203,1922.0
16051160010000,2026,203,1922.0
16051160020000,2020,203,1923.0
16051160020000,2021,203,1923.0
16051160020000,2022,203,1923.0
16051160020000,2023,203,1923.0
16051160020000,2024,203,1923.0
16051160020000,2025,203,1923.0
16051160020000,2026,203,1923.0
16051160030000,2020,206,1922.0
16051160030000,2021,206,1922.0
16051160030000,2022,206,1922.0
16051160030000,2023,206,1922.0
16051160030000,2024,206,1922.0
16051160030000,2025,206,1922.0
16051160030000,2026,206,1922.0
16051160040000,2020,203,1928.0
16051160040000,2021,203,1928.0
16051160040000,2022,203,1928.0
16051160040000,2023,203,1928.0
16051160040000,2024,203,1928.0
16051160040000,2025,203,1928.0
16051160040000,2026,203,1928.0
16051160050000,2020,203,1923.0
16051160050000,2021,203,1924.0
16051160050000,2022,203,1924.0
16051160050000,2023,203,1924.0
16051160050000,2024,203,1924.0
16051160050000,2025,203,1924.0
16051160050000,2026,203,1924.0
16051160060000,2020,203,1922.0
16051160060000,2021,203,1922.0
16051160060000,2022,203,1922.0
16051160060000,2023,203,1922.0
16051160060000,2024,203,1922.0
16051160060000,2025,203,1922.0
16051160060000,2026,203,1922.0
16051160070000,2020,203,1923.0
16051160070000,2021,203,1923.0
16051160070000,2022,203,1923.0
16051160070000,2023,203,1923.0
16051160070000,2024,203,1923.0
16051160070000,2025,203,1923.0
16051160070000,2026,203,1923.0
16051160080000,2020,203,1922.0
16051160080000,2021,203,1922.0
16051160080000,2022,203,1922.0
16051160080000,2023,203,1922.0
16051160080000,2024,203,1922.0
16051160080000,2025,203,1922.0
16051160080000,2026,203,1922.0
16051160090000,2020,203,1922.0
16051160090000,2021,203,1922.0
16051160090000,2022,203,1922.0
16051160090000,2023,203,1922.0
16051160090000,2024,203,1922.0
16051160090000,2025,203,1922.0
16051160090000,2026,203,1922.0
16051160100000,2020,203,1922.0
16051160100000,2021,203,1922.0
16051160100000,2022,203,1925.0
16051160100000,2023,203,1922.0
16051160100000,2024,203,1922.0
16051160100000,2025,203,1922.0
16051160100000,2026,203,1922.0
16051160110000,2020,203,1920.0
16051160110000,2021,203,1921.0
16051160110000,2022,203,1921.0
16051160110000,2023,203,1921.0
16051160110000,2024,203,1921.0
16051160110000,2025,203,1921.0
16051160110000,2026,203,1921.0
16051160120000,2020,203,1920.0
16051160120000,2021,203,1920.0
16051160120000,2022,203,1920.0
16051160120000,2023,203,1920.0
16051160120000,2024,203,1920.0
16051160120000,2025,203,1920.0
16051160120000,2026,203,1920.0
16051160130000,2020,203,1923.0
16051160130000,2021,203,1924.0
16051160130000,2022,203,1924.0
16051160130000,2023,203,1924.0
16051160130000,2024,203,1924.0
16051160130000,2025,203,1924.0
16051160130000,2026,203,1924.0
16051160140000,2020,203,1915.0
16051160140000,2021,203,1915.0
16051160140000,2022,203,1915.0
16051160140000,2023,203,1915.0
16051160140000,2024,203,1915.0
16051160140000,2025,203,1915.0
16051160140000,2026,203,1915.0
16051160150000,2020,203,1919.0
16051160150000,2021,203,1919.0
16051160150000,2022,203,1919.0
16051160150000,2023,203,1919.0
16051160150000,2024,203,1919.0
16051160150000,2025,203,1919.0
16051160150000,2026,203,1919.0
16051160160000,2020,203,1918.0
16051160160000,2021,203,1918.0
16051160160000,2022,203,1921.0
16051160160000,2023,203,1918.0
16051160160000,2024,203,1918.0
16051160160000,2025,203,1918.0
16051160160000,2026,203,1918.0
16051160170000,2020,203,1918.0
16051160170000,2021,203,1918.0
16051160170000,2022,203,1918.0
16051160170000,2023,203,1918.0
16051160170000,2024,203,1918.0
16051160170000,2025,203,1918.0
16051160170000,2026,203,1918.0
16051160180000,2020,203,1920.0
16051160180000,2021,203,1920.0
16051160180000,2022,203,1920.0
16051160180000,2023,203,1920.0
16051160180000,2024,203,1920.0
16051160180000,2025,203,1920.0
16051160180000,2026,203,1920.0
16051160190000,2020,203,1916.0
16051160190000,2021,203,1916.0
16051160190000,2022,203,1916.0
16051160190000,2023,203,1916.0
16051160190000,2024,203,1916.0
16051160190000,2025,203,1916.0
16051160190000,2026,203,1916.0
16051160200000,2020,206,1920.0
16051160200000,2021,206,1920.0
16051160200000,2022,206,1920.0
16051160200000,2023,206,1920.0
16051160200000,2024,206,1920.0
16051160200000,2025,206,1920.0
16051160200000,2026,206,1920.0
16051160210000,2020,203,1923.0
16051160210000,2021,203,1923.0
16051160210000,2022,203,1923.0
16051160210000,2023,203,1923.0
16051160210000,2024,203,1923.0
16051160210000,2025,203,1923.0
16051160210000,2026,203,1923.0
16051160220000,2020,203,1923.0
16051160220000,2021,203,1925.0
16051160220000,2022,203,1925.0
16051160220000,2023,203,1925.0
16051160220000,2024,203,1925.0
16051160220000,2025,203,1925.0
16051160220000,2026,203,1925.0
16051160230000,2020,205,1920.0
16051160230000,2021,205,1922.0
16051160230000,2022,205,1922.0
16051160230000,2023,205,1922.0
16051160230000,2024,205,1922.0
16051160230000,2025,205,1922.0
16051160230000,2026,205,1922.0
16051160240000,2020,205,1920.0
16051160240000,2021,205,1920.0
16051160240000,2022,205,1920.0
16051160240000,2023,205,1920.0
16051160240000,2024,205,1920.0
16051160240000,2025,205,1920.0
16051160240000,2026,205,1920.0
16051160250000,2020,203,1922.0
16051160250000,2021,203,1922.0
16051160250000,2022,203,1922.0
16051160250000,2023,203,1922.0
16051160250000,2024,203,1922.0
16051160250000,2025,203,1922.0
16051160250000,2026,203,1922.0
16051160260000,2020,202,1922.0
16051160260000,2021,202,1922.0
16051160260000,2022,202,1922.0
16051160260000,2023,202,1922.0
16051160260000,2024,202,1922.0
16051160260000,2025,202,1922.0
16051160260000,2026,202,1922.0
16051160270000,2020,202,1921.0
16051160270000,2021,202,1921.0
16051160270000,2022,202,1921.0
16051160270000,2023,202,1921.0
16051160270000,2024,202,1921.0
16051160270000,2025,202,1921.0
16051160270000,2026,202,1921.0
16051160280000,2020,203,1924.0
16051160280000,2021,203,1924.0
16051160280000,2022,203,1924.0
16051160280000,2023,203,1924.0
16051160280000,2024,203,1924.0
16051160280000,2025,203,1924.0
16051160280000,2026,203,1924.0
16051160290000,2020,205,1923.0
16051160290000,2021,205,1923.0
16051160290000,2022,205,1923.0
16051160290000,2023,205,1923.0
16051160290000,2024,205,1923.0
16051160290000,2025,205,1923.0
16051160290000,2026,205,1923.0
16051160300000,2020,205,1921.0
16051160300000,2021,205,1921.0
16051160300000,2022,205,1921.0
16051160300000,2023,205,1921.0
16051160300000,2024,205,1921.0
16051160300000,2025,205,1921.0
16051160300000,2026,205,1921.0
16051160310000,2020,203,1921.0
16051160310000,2021,203,1921.0
16051160310000,2022,203,1921.0
16051160310000,2023,203,1921.0
16051160310000,2024,203,1921.0
16051160310000,2025,203,1921.0
16051160310000,2026,203,1921.0
16051160320000,2020,203,1922.0
16051160320000,2021,203,1922.0
16051160320000,2022,203,1922.0
16051160320000,2023,203,1922.0
16051160320000,2024,203,1922.0
16051160320000,2025,203,1922.0
16051160320000,2026,203,1922.0
16051160330000,2020,205,1919.0
16051160330000,2021,205,1919.0
16051160330000,2022,205,1919.0
16051160330000,2023,205,1919.0
16051160330000,2024,205,1919.0
16051160330000,2025,205,1919.0
16051160330000,2026,205,1919.0
16051160340000,2020,203,1922.0
16051160340000,2021,203,1922.0
16051160340000,2022,203,1922.0
16051160340000,2023,203,1922.0
16051160340000,2024,203,1922.0
16051160340000,2025,203,1922.0
16051160340000,2026,203,1922.0
16051160350000,2020,203,1923.0
16051160350000,2021,203,1924.0
16051160350000,2022,203,1924.0
16051160350000,2023,203,1924.0
16051160350000,2024,203,1924.0
16051160350000,2025,203,1924.0
16051160350000,2026,203,1924.0
16051160360000,2020,203,1917.0
16051160360000,2021,203,1917.0
16051160360000,2022,203,1917.0
16051160360000,2023,203,1917.0
16051160360000,2024,203,1917.0
16051160360000,2025,203,1917.0
16051160360000,2026,203,1917.0
16051160370000,2020,203,1920.0
16051160370000,2021,203,1920.0
16051160370000,2022,203,1920.0
16051160370000,2023,203,1920.0
16051160370000,2024,203,1920.0
16051160370000,2025,203,1920.0
16051160370000,2026,203,1920.0
16051160380000,2020,203,1920.0
16051160380000,2021,203,1920.0
16051160380000,2022,203,1920.0
16051160380000,2023,203,1920.0
16051160380000,2024,203,1920.0
16051160380000,2025,203,1920.0
16051160380000,2026,203,1920.0
16051160390000,2020,205,1922.0
16051160390000,2021,205,1922.0
16051160390000,2022,205,1922.0
16051160390000,2023,205,1922.0
16051160390000,2024,205,1922.0
16051160390000,2025,205,1922.0
16051160390000,2026,205,1922.0
16051170010000,2020,203,1922.0
16051170010000,2021,203,1922.0
16051170010000,2022,203,1922.0
16051170010000,2023,203,1922.0
16051170010000,2024,203,1922.0
16051170010000,2025,203,1922.0
16051170010000,2026,203,1922.0
16051170020000,2020,203,1922.0
16051170020000,2021,203,1924.0
16051170020000,2022,203,1924.0
16051170020000,2023,203,1924.0
16051170020000,2024,203,1924.0
16051170020000,2025,203,1924.0
16051170020000,2026,203,1924.0
16051170030000,2020,203,1923.0
16051170030000,2021,203,1923.0
16051170030000,2022,203,1923.0
16051170030000,2023,203,1923.0
16051170030000,2024,203,1923.0
16051170030000,2025,203,1923.0
16051170030000,2026,203,1923.0
16051170040000,2020,203,1922.0
16051170040000,2021,203,1922.0
16051170040000,2022,203,1922.0
16051170040000,2023,203,1922.0
16051170040000,2024,203,1922.0
16051170040000,2025,203,1922.0
16051170040000,2026,204,1922.0
16051170050000,2020,278,2016.0
16051170050000,2021,278,2016.0
16051170050000,2022,278,2016.0
16051170050000,2023,278,2016.0
16051170050000,2024,278,2016.0
16051170050000,2025,278,2016.0
16051170050000,2026,278,2016.0
16051170060000,2020,203,1923.0
16051170060000,2021,203,1923.0
16051170060000,2022,203,1923.0
16051170060000,2023,203,1923.0
16051170060000,2024,203,1923.0
16051170060000,2025,203,1923.0
16051170060000,2026,203,1923.0
16051170070000,2020,203,1924.0
16051170070000,2021,203,1924.0
16051170070000,2022,203,1926.0
16051170070000,2023,203,1924.0
16051170070000,2024,203,1924.0
16051170070000,2025,203,1924.0
16051170070000,2026,203,1924.0
16051170080000,2020,205,1924.0
16051170080000,2021,205,1924.0
16051170080000,2022,205,1924.0
16051170080000,2023,205,1924.0
16051170080000,2024,205,1924.0
16051170080000,2025,205,1924.0
16051170080000,2026,205,1924.0
16051170090000,2020,203,1923.0
16051170090000,2021,203,1923.0
16051170090000,2022,203,1923.0
16051170090000,2023,203,1923.0
16051170090000,2024,203,1923.0
16051170090000,2025,203,1923.0
16051170090000,2026,203,1923.0
16051170100000,2020,205,1921.0
16051170100000,2021,205,1921.0
16051170100000,2022,205,1923.0
16051170100000,2023,205,1921.0
16051170100000,2024,205,1921.0
16051170100000,2025,205,1921.0
16051170100000,2026,206,1921.0
16051170110000,2020,278,2013.0
16051170110000,2021,278,2013.0
16051170110000,2022,278,2013.0
16051170110000,2023,278,2013.0
16051170110000,2024,278,2013.0
