pin,class,nbhd,mailed_bldg,mailed_land,mailed_tot,ap_lat,ap_lon,address,char_apts,char_bldg_sf,char_land_sf,char_yrblt,char_use,n_cards,lat,lon,coord_source,arcgis_name,parceltype
16083020090000,205,27090,43520,15480,59000,41.88599565,-87.78104188,126 S HARVEY AVE,,1989.0,8600.0,1904.0,Single-Family,1.0,41.88597889244667,-87.7809089348365,arcgis_pin14,16083020090000,BaseParcel
16083020100000,205,27090,60520,15480,76000,41.88586016,-87.78101906,130 S HARVEY AVE,,2134.0,8600.0,1900.0,Single-Family,1.0,41.885841686880866,-87.7809048092482,arcgis_pin14,16083020100000,BaseParcel
16083020110000,315,27090,60665,30960,91625,41.88566205,-87.78118095,136 S HARVEY AVE,,,,,,,41.88563594897041,-87.78089864927759,arcgis_pin14,16083020110000,BaseParcel
16083020120000,315,27090,103295,15480,118775,41.88537947,-87.78065383,228 PLEASANT ST,,,,,,,41.885433228865026,-87.78089253599879,arcgis_pin14,16083020120000,BaseParcel
16083020130000,EX,27090,0,0,0,,,115 S LOMBARD AVE,,,,,,,41.886408278270125,-87.78021766051894,arcgis_pin14,16083020130000,BaseParcel
16083020150000,201,27090,2212,9288,11500,41.88609539,-87.78006752,125 S LOMBARD AVE,,,,,,,41.88609492115066,-87.7802081148266,arcgis_pin14,16083020150000,BaseParcel
16083020160000,206,27090,48712,9288,58000,41.88601329,-87.78003465,127 S LOMBARD AVE,,2260.0,5160.0,1918.0,Single-Family,1.0,41.88600580250335,-87.780205393916,arcgis_pin14,16083020160000,BaseParcel
16083020170000,205,27090,38712,9288,48000,41.88591714,-87.78003548,129 S LOMBARD AVE,,1458.0,5160.0,1916.0,Single-Family,1.0,41.88594182442935,-87.78020345418761,arcgis_pin14,16083020170000,BaseParcel
16083020180000,205,27090,56712,9288,66000,41.8858316,-87.78003622,133 S LOMBARD AVE,,2152.0,5160.0,1917.0,Single-Family,1.0,41.885841177775276,-87.78020037053959,arcgis_pin14,16083020180000,BaseParcel
16083020190000,203,27090,32212,9288,41500,41.88574965,-87.78003692,135 S LOMBARD AVE,,1119.0,5160.0,1916.0,Single-Family,1.0,41.885749753542534,-87.7801975964993,arcgis_pin14,16083020190000,BaseParcel
16083020200000,241,27090,0,3096,3096,,,137 S LOMBARD AVE,,,,,,,41.885704082751914,-87.78019619145752,arcgis_pin14,16083020200000,BaseParcel
16083020210000,205,27090,45814,7186,53000,41.88545586,-87.78044829,214 PLEASANT ST,,1680.0,3992.0,1915.0,Single-Family,1.0,41.88557543268524,-87.780444090379,arcgis_pin14,16083020210000,BaseParcel
16083020220000,205,27090,45962,7038,53000,41.88547668,-87.78032429,210 PLEASANT ST,,1816.0,3910.0,1914.0,Single-Family,1.0,41.88559997942052,-87.78031858281534,arcgis_pin14,16083020220000,BaseParcel
16083020230000,205,27090,39962,7038,47000,41.88547608,-87.78020017,208 PLEASANT ST,,1680.0,3910.0,1914.0,Single-Family,1.0,41.885601696949564,-87.78019371926871,arcgis_pin14,16083020230000,BaseParcel
16083020240000,205,27090,38962,7038,46000,41.88547894,-87.78006643,206 PLEASANT ST,,1608.0,3910.0,1921.0,Single-Family,1.0,41.88560344188339,-87.780068892569,arcgis_pin14,16083020240000,BaseParcel
16083020250000,205,27090,43755,7245,51000,41.88548907,-87.77994702,202 PLEASANT ST,,1688.0,4025.0,1914.0,Single-Family,1.0,41.88560521790213,-87.77994203515237,arcgis_pin14,16083020250000,BaseParcel
16083020260000,EX,27090,0,0,0,41.8867969,-87.78031279,200 S LOMBARD AVE,,,,,,,41.886729930317294,-87.78038860608683,arcgis_pin14,16083020260000,BaseParcel
16083020270000,EX,27090,0,0,0,,,113 S LOMBARD AVE,,,,,,,41.88631778649234,-87.78021491559822,arcgis_pin14,16083020270000,BaseParcel
16083020280000,211,27090,67650,19350,87000,41.88623758,-87.78000316,117 S LOMBARD AVE,Four,5004.0,10750.0,1943.0,Multi-Family,1.0,41.88624919779504,-87.78021282639287,arcgis_pin14,16083020280000,BaseParcel
16083030010000,EX,27090,0,0,0,41.88679974,-87.77951419,121 SOUTH BLVD,,,,,,,41.886746156526485,-87.77941616515619,arcgis_pin14,16083030010000,BaseParcel
16083030020000,EX,27090,0,0,0,,,119 SOUTH BLVD,,,,,,,41.88674984433662,-87.77916802087462,arcgis_pin14,16083030020000,BaseParcel
16083030030000,315,27090,124700,28800,153500,41.88662298,-87.77904669,117 SOUTH BLVD,,,,,,,41.88675213729951,-87.77901203059214,arcgis_pin14,16083030030000,BaseParcel
16083030040000,205,27090,47616,12384,60000,41.88645899,-87.77939947,114 S LOMBARD AVE,,2050.0,6880.0,1905.0,Single-Family,1.0,41.88644334180661,-87.77929382372051,arcgis_pin14,16083030040000,BaseParcel
16083030050000,211,27090,43616,12384,56000,41.88634072,-87.77937852,118 S LOMBARD AVE,Two,2200.0,6880.0,1910.0,Multi-Family,1.0,41.88633363846142,-87.77929047856028,arcgis_pin14,16083030050000,BaseParcel
16083030060000,205,27090,39616,12384,52000,41.88624236,-87.77940135,120 S LOMBARD AVE,,1496.0,6880.0,1903.0,Single-Family,1.0,41.886223907030384,-87.77928712932004,arcgis_pin14,16083030060000,BaseParcel
16083030070000,211,27090,52616,12384,65000,41.88612092,-87.77940239,124 S LOMBARD AVE,Two,2988.0,6880.0,1920.0,Multi-Family,1.0,41.88611414796056,-87.77928377718733,arcgis_pin14,16083030070000,BaseParcel
16083030080000,211,27090,48616,12384,61000,41.88600589,-87.77937262,128 S LOMBARD AVE 1ST,Two,2816.0,6880.0,1903.0,Multi-Family,1.0,41.88600441697232,-87.77928041235748,arcgis_pin14,16083030080000,BaseParcel
16083030090000,203,27090,35616,12384,48000,41.8859009,-87.77938232,130 S LOMBARD AVE,,1494.0,6880.0,1924.0,Single-Family,1.0,41.88589468553491,-87.77927706363319,arcgis_pin14,16083030090000,BaseParcel
16083030100000,211,27090,44331,8669,53000,41.88580563,-87.77936556,134 S LOMBARD AVE,Two,2420.0,4816.0,1918.0,Multi-Family,1.0,41.885801422061654,-87.77927423377355,arcgis_pin14,16083030100000,BaseParcel
16083030110000,205,27090,45325,9675,55000,41.88551587,-87.77948553,128 PLEASANT ST,,1544.0,5375.0,1907.0,Single-Family,1.0,41.88555653242827,-87.77950315930173,arcgis_pin14,16083030110000,BaseParcel
16083030120000,205,27090,48402,9598,58000,41.88553162,-87.77934913,126 PLEASANT ST,,2016.0,5332.0,1903.0,Single-Family,1.0,41.88555889952927,-87.77934526083301,arcgis_pin14,16083030120000,BaseParcel
16083030130000,205,27090,38402,9598,48000,41.88551119,-87.77919547,122 PLEASANT ST,,1438.0,5332.0,1905.0,Single-Family,1.0,41.88556132105881,-87.7791874010609,arcgis_pin14,16083030130000,BaseParcel
16083030140000,205,27090,47402,9598,57000,41.88551044,-87.77904163,120 PLEASANT ST,,1700.0,5332.0,1907.0,Single-Family,1.0,41.8855636897559,-87.77903003550449,arcgis_pin14,16083030140000,BaseParcel
16083030170000,206,27090,70984,11016,82000,41.88671831,-87.77853449,109 S TAYLOR AVE,,2686.0,6120.0,1912.0,Single-Family,1.0,41.88671761834785,-87.77856384361584,arcgis_pin14,16083030170000,BaseParcel
16083030180000,206,27090,59984,11016,71000,41.8866032,-87.77848713,111 S TAYLOR AVE,,2342.0,6120.0,1903.0,Single-Family,1.0,41.886607859095804,-87.778560422104,arcgis_pin14,16083030180000,BaseParcel
16083030190000,205,27090,43616,12384,56000,41.88646193,-87.77846198,115 S TAYLOR AVE,,1788.0,6880.0,1903.0,Single-Family,1.0,41.88645294885721,-87.77858940399665,arcgis_pin14,16083030190000,BaseParcel
16083030200000,206,27090,77614,12386,90000,41.88635033,-87.77846295,117 S TAYLOR AVE,,3443.0,6881.0,1935.0,Single-Family,2.0,41.88634209195463,-87.77858596791367,arcgis_pin14,16083030200000,BaseParcel
16083030210000,205,27090,46616,12384,59000,41.88623874,-87.77846391,119 S TAYLOR AVE,,1703.0,6880.0,1914.0,Single-Family,1.0,41.886232333320606,-87.77858256707705,arcgis_pin14,16083030210000,BaseParcel
16083030220000,205,27090,48616,12384,61000,41.88612383,-87.77846051,123 S TAYLOR AVE,,2042.0,6880.0,1903.0,Single-Family,1.0,41.8861226013415,-87.77857914301083,arcgis_pin14,16083030220000,BaseParcel
16083030230000,205,27090,42616,12384,55000,41.88602532,-87.77845257,127 S TAYLOR AVE,,1454.0,6880.0,1898.0,Single-Family,1.0,41.88601287016543,-87.77857572557974,arcgis_pin14,16083030230000,BaseParcel
16083030240000,205,27090,47616,12384,60000,41.88590392,-87.77846242,131 S TAYLOR AVE,,1656.0,6880.0,1903.0,Single-Family,1.0,41.88590311089747,-87.7785723211943,arcgis_pin14,16083030240000,BaseParcel
16083030250000,205,27090,47616,12384,60000,41.88580211,-87.77845011,135 S TAYLOR AVE,,1680.0,6880.0,1909.0,Single-Family,1.0,41.885793379267,-87.77856892097493,arcgis_pin14,16083030250000,BaseParcel
16083030260000,205,27090,45616,12384,58000,41.88569042,-87.7784335,137 S TAYLOR AVE,,1979.0,6880.0,1903.0,Single-Family,1.0,41.88568364790714,-87.77856551599658,arcgis_pin14,16083030260000,BaseParcel
16083030270000,205,27090,63616,12384,76000,41.88558211,-87.77843443,141 S TAYLOR AVE,,1728.0,6880.0,1903.0,Single-Family,1.0,41.885573916272435,-87.7785621155354,arcgis_pin14,16083030270000,BaseParcel
16083030280000,206,27090,74687,13313,88000,41.88545755,-87.77847067,145 S TAYLOR AVE,,2997.0,7396.0,1908.0,Single-Family,1.0,41.8854600129049,-87.77855856408752,arcgis_pin14,16083030280000,BaseParcel
16083030290000,211,27090,50722,19278,70000,41.88682992,-87.77847993,105 S TAYLOR AVE,Five,3325.0,10710.0,1908.0,Multi-Family,1.0,41.88682732222922,-87.77856726410783,arcgis_pin14,16083030290000,BaseParcel
16083040010000,211,27090,71712,9288,81000,41.88692681,-87.77771631,102 S TAYLOR AVE,Six,4900.0,5160.0,1961.0,Multi-Family,1.0,41.88693521693112,-87.77767986750007,arcgis_pin14,16083040010000,BaseParcel
16083040020000,206,27090,59616,12384,72000,41.88683184,-87.77776109,104 S TAYLOR AVE,,2330.0,6880.0,1904.0,Single-Family,1.0,41.88683918079582,-87.77767684378881,arcgis_pin14,16083040020000,BaseParcel
16083040030000,211,27090,46616,12384,59000,41.88672676,-87.77775321,106 S TAYLOR AVE,Two,2796.0,6880.0,1903.0,Multi-Family,1.0,41.88672944908261,-87.77767335107208,arcgis_pin14,16083040030000,BaseParcel
16083040040000,211,27090,45616,12384,58000,41.88661517,-87.77775417,112 S TAYLOR AVE,Two,2600.0,6880.0,1904.0,Multi-Family,1.0,41.88661971736748,-87.77766985808478,arcgis_pin14,16083040040000,BaseParcel
16083040050000,211,27090,44616,12384,57000,41.8864642,-87.77775988,114 S TAYLOR AVE,Two,2500.0,6880.0,1910.0,Multi-Family,1.0,41.886465713642366,-87.77766498441781,arcgis_pin14,16083040050000,BaseParcel
16083040060000,205,27090,47616,12384,60000,41.88635258,-87.77775645,118 S TAYLOR AVE,,2094.0,6880.0,1912.0,Single-Family,1.0,41.886353868551666,-87.77766143808103,arcgis_pin14,16083040060000,BaseParcel
16083040070000,211,27090,47616,12384,60000,41.88625079,-87.77774854,120 S TAYLOR AVE,Two,3054.0,6880.0,1912.0,Multi-Family,1.0,41.88624537150247,-87.77765800818946,arcgis_pin14,16083040070000,BaseParcel
16083040080000,206,27090,71616,12384,84000,41.88612936,-87.77775399,124 S TAYLOR AVE,,3179.0,6880.0,1914.0,Single-Family,1.0,41.88613687490128,-87.77765457832814,arcgis_pin14,16083040080000,BaseParcel
16083040090000,205,27090,47616,12384,60000,41.88602761,-87.77775487,126 S TAYLOR AVE,,2163.0,6880.0,1907.0,Single-Family,1.0,41.8860271428993,-87.77765112180657,arcgis_pin14,16083040090000,BaseParcel
16083040100000,205,27090,47616,12384,60000,41.88591273,-87.77775586,130 S TAYLOR AVE,,2043.0,6880.0,1908.0,Single-Family,1.0,41.885917411348274,-87.77764766590144,arcgis_pin14,16083040100000,BaseParcel
16083040110000,205,27090,66616,12384,79000,41.88581412,-87.77772595,134 S TAYLOR AVE,,2947.0,6880.0,2023.0,Single-Family,2.0,41.885807679344964,-87.77764421000188,arcgis_pin14,16083040110000,BaseParcel
16083040120000,206,27090,77616,12384,90000,41.8857026,-87.7777445,136 S TAYLOR AVE,,3213.0,6880.0,1912.0,Single-Family,1.0,41.88569794761175,-87.77764071738612,arcgis_pin14,16083040120000,BaseParcel
16083040130000,211,27090,53616,12384,66000,41.88558764,-87.77772791,140 S TAYLOR AVE,Two,3100.0,6880.0,1912.0,Multi-Family,1.0,41.88558818796719,-87.7776372249974,arcgis_pin14,16083040130000,BaseParcel
16083040140000,205,27090,57910,13090,71000,41.88547921,-87.77770687,142 S TAYLOR AVE,,2052.0,7272.0,1903.0,Single-Family,1.0,41.88547477840135,-87.77763365401181,arcgis_pin14,16083040140000,BaseParcel
16083040150000,315,27090,162829,64800,227629,41.88690948,-87.7769118,49 SOUTH BLVD,,,,,,,41.88677775963846,-87.77707494202814,arcgis_pin14,16083040150000,BaseParcel
16083040160000,315,27090,54276,22294,76570,41.88690075,-87.77669213,37 SOUTH BLVD,,,,,,,41.88678174269043,-87.77674155610572,arcgis_pin14,16083040160000,BaseParcel
16083040170000,205,27090,52378,15622,68000,41.88648557,-87.77684312,115 S HUMPHREY AVE,,2076.0,8679.0,1899.0,Single-Family,1.0,41.88645994492248,-87.77696092999923,arcgis_pin14,16083040170000,BaseParcel
16083040180000,205,27090,41260,7740,49000,41.88635866,-87.77681862,117 S HUMPHREY AVE,,1368.0,4300.0,1920.0,Single-Family,1.0,41.886354522034615,-87.77695758468116,arcgis_pin14,16083040180000,BaseParcel
16083040190000,205,27090,48260,7740,56000,41.88628653,-87.77683683,119 S HUMPHREY AVE,,1700.0,4300.0,1921.0,Single-Family,1.0,41.88628593249823,-87.7769554101273,arcgis_pin14,16083040190000,BaseParcel
16083040200000,205,27090,44520,15480,60000,41.88620452,-87.77684633,121 S HUMPHREY AVE,,2006.0,8600.0,1908.0,Single-Family,1.0,41.88618303486267,-87.776952116268,arcgis_pin14,16083040200000,BaseParcel
16083040210000,206,27090,44520,15480,60000,41.88606664,-87.77684313,125 S HUMPHREY AVE,,2224.0,8600.0,1900.0,Single-Family,1.0,41.886045856051474,-87.77694776109382,arcgis_pin14,16083040210000,BaseParcel
16083040220000,205,27090,41520,15480,57000,41.8859189,-87.77683562,131 S HUMPHREY AVE,,1333.0,8600.0,1915.0,Single-Family,1.0,41.88590867723677,-87.77694342283309,arcgis_pin14,16083040220000,BaseParcel
16083040230000,206,27090,46520,15480,62000,41.88577115,-87.77682811,133 S HUMPHREY AVE,,2308.0,8600.0,1904.0,Single-Family,1.0,41.88577149886888,-87.77693906771113,arcgis_pin14,16083040230000,BaseParcel
16083040240000,206,27090,55520,15480,71000,41.88564971,-87.77682917,137 S HUMPHREY AVE,,2655.0,8600.0,1910.0,Single-Family,1.0,41.885634320047515,-87.77693469596257,arcgis_pin14,16083040240000,BaseParcel
16083040250000,206,27090,58520,15480,74000,41.88550192,-87.77681287,141 S HUMPHREY AVE,,2288.0,8600.0,1905.0,Single-Family,1.0,41.88549714104781,-87.77693032104997,arcgis_pin14,16083040250000,BaseParcel
16083050010000,211,27090,43370,9630,53000,41.88691074,-87.77615174,102 S HUMPHREY AVE,Two,2000.0,5350.0,1910.0,Multi-Family,1.0,41.886925737816334,-87.77617085015322,arcgis_pin14,16083050010000,BaseParcel
16083050020000,205,27090,41370,9630,51000,41.88680572,-87.77615704,106 S HUMPHREY AVE,,1500.0,5350.0,1904.0,Single-Family,1.0,41.886788586283956,-87.77616647767402,arcgis_pin14,16083050020000,BaseParcel
16083050030000,205,27090,36370,9630,46000,41.88667772,-87.77615816,110 S HUMPHREY AVE,,1440.0,5350.0,1903.0,Single-Family,1.0,41.88665140791734,-87.77616210641534,arcgis_pin14,16083050030000,BaseParcel
16083050040000,EX,27090,0,0,0,41.88679381,-87.77578584,21 SOUTH BLVD,,,,,,,41.88679092914282,-87.77578694718397,arcgis_pin14,16083050040000,BaseParcel
16083050050000,EX,27090,0,0,0,,,9 SOUTH BLVD,,,,,,,41.88679638426366,-87.77551158848331,arcgis_pin14,16083050050000,BaseParcel
16083050080000,EX,27090,0,0,0,,,114 S HUMPHREY AVE,,,,,,,41.88647378861445,-87.77601851368772,arcgis_pin14,16083050080000,BaseParcel
16083050090000,EX,27090,0,0,0,,,116 S HUMPHREY AVE,,,,,,,41.88633661005848,-87.77601412365684,arcgis_pin14,16083050090000,BaseParcel
16083050100000,211,27090,35520,15480,51000,41.88623259,-87.77611807,120 S HUMPHREY AVE,Two,2280.0,8600.0,1903.0,Multi-Family,1.0,41.88619910876996,-87.77602811565785,arcgis_pin14,16083050100000,BaseParcel
16083050110000,206,27090,46520,15480,62000,41.88608483,-87.77610616,126 S HUMPHREY AVE,,2265.0,8600.0,1906.0,Single-Family,1.0,41.886061929935856,-87.77602374556241,arcgis_pin14,16083050110000,BaseParcel
16083050120000,206,27090,50520,15480,66000,41.88594371,-87.77611179,128 S HUMPHREY AVE,,2456.0,8600.0,1898.0,Single-Family,1.0,41.8859247513704,-87.77601935563783,arcgis_pin14,16083050120000,BaseParcel
16083050130000,211,27090,56520,15480,72000,41.88580249,-87.77609543,132 S HUMPHREY AVE 1,Three,3485.0,8600.0,1904.0,Multi-Family,1.0,41.88578757252985,-87.7760149855734,arcgis_pin14,16083050130000,BaseParcel
16083050140000,205,27090,44520,15480,60000,41.88568432,-87.77609646,136 S HUMPHREY AVE,,2176.0,8600.0,1903.0,Single-Family,1.0,41.885650420966854,-87.7760106128654,arcgis_pin14,16083050140000,BaseParcel
16083050150000,211,27090,46520,15480,62000,41.88552662,-87.77606706,140 S HUMPHREY AVE 1,Two,2996.0,8600.0,1967.0,Multi-Family,1.0,41.88551324194121,-87.77600622246888,arcgis_pin14,16083050150000,BaseParcel
16083050160000,EX,27090,0,0,0,41.88644339,-87.77553634,330 N AUSTIN BLVD,,,,,,,41.886483582632145,-87.77535094097004,arcgis_pin14,16083050160000,BaseParcel
16083050170000,EX,27090,0,0,0,41.88636235,-87.77509052,328 N AUSTIN BLVD,,,,,,,41.88634821510708,-87.77534664726002,arcgis_pin14,16083050170000,BaseParcel
16083050180000,EX,27090,0,0,0,41.88626209,-87.77513233,326 N AUSTIN BLVD,,,,,,,41.8862113589835,-87.77532393042605,arcgis_pin14,16083050180000,BaseParcel
16083050200000,EX,27090,0,0,0,41.88596206,-87.77515934,316 N AUSTIN BLVD,,,,,,,41.88593700208514,-87.77531528367366,arcgis_pin14,16083050200000,BaseParcel
16083050210000,315,27090,73960,12040,86000,41.88575406,-87.77515529,312 N AUSTIN BLVD,,,,,,,41.885799823227345,-87.77531094891256,arcgis_pin14,16083050210000,BaseParcel
16083050220000,205,27090,39616,12384,52000,41.88568643,-87.77517932,308 N AUSTIN BLVD,,1694.0,6880.0,1901.0,Single-Family,1.0,41.88567636813136,-87.77530702911001,arcgis_pin14,16083050220000,BaseParcel
16083050230000,315,27090,108352,14448,122800,41.88549665,-87.77546328,302 N AUSTIN BLVD,,,,,,,41.88553095882811,-87.77530241642147,arcgis_pin14,16083050230000,BaseParcel
16083050241001,299,27090,20651,1762,22413,,,336 N AUSTIN BLVD 1,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
16083050241002,299,27090,20651,1762,22413,,,336 N AUSTIN BLVD 2,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
16083050241003,299,27090,20651,1762,22413,,,336 N AUSTIN BLVD 3,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
16083050241004,299,27090,15911,1358,17269,,,338 N AUSTIN BLVD 1,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
16083050241005,299,27090,17266,1473,18739,,,338 N AUSTIN BLVD 2,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
16083050241006,299,27090,17266,1473,18739,,,338 N AUSTIN BLVD 3,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
16083050241007,299,27090,17266,1473,18739,,,340 N AUSTIN BLVD 1,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
16083050241008,299,27090,17266,1473,18739,,,340 N AUSTIN BLVD 2,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
16083050241009,299,27090,17266,1473,18739,,,340 N AUSTIN BLVD 3,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
16083050241010,299,27090,15911,1358,17269,,,342 N AUSTIN BLVD 1,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
16083050241011,299,27090,17266,1473,18739,,,342 N AUSTIN BLVD 2,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
16083050241012,299,27090,17266,1473,18739,,,342 N AUSTIN BLVD 3,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
16083050241013,299,27090,15911,1358,17269,,,344 N AUSTIN BLVD 1,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
16083050241014,299,27090,17266,1473,18739,,,344 N AUSTIN BLVD 2,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
16083050241015,299,27090,17266,1473,18739,,,344 N AUSTIN BLVD 3,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
16083050241016,299,27090,9818,838,10656,,,346 N AUSTIN BLVD G,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
16083050241017,299,27090,20651,1762,22413,,,346 N AUSTIN BLVD 1,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
16083050241018,299,27090,20651,1762,22413,,,346 N AUSTIN BLVD 2,,,,,,,41.88679984115703,-87.77522330606737,arcgis_pin10,16083050240000,CondominiumParcel
