pin,class,nbhd,mailed_tot,lat,lon,address,char_apts,char_bldg_sf,char_land_sf,char_yrblt,char_use,pin_num_cards
16173220300000,203,27100,37000,41.86792838,-87.77569536,"1133 S HUMPHREY AVE",None,1302,4725,1908,Single-Family,1
16173220310000,205,27100,39000,41.86783389,-87.7756998,"1135 S HUMPHREY AVE",None,1468,4725,1909,Single-Family,1
16173220320000,205,27100,45000,41.86773667,-87.77570064,"1137 S HUMPHREY AVE",None,1628,4158,1916,Single-Family,1
16173220330000,203,27100,32000,41.86763955,-87.77571956,"1141 S HUMPHREY AVE",None,1068,4284,1920,Single-Family,1
16173220340000,203,27100,33000,41.86753947,-87.77568789,"1143 S HUMPHREY AVE",None,1073,4158,1920,Single-Family,1
16173220350000,203,27100,58129,41.86741803,-87.77570507,"1145 S HUMPHREY AVE",None,2285,6300,1901,Single-Family,2
16173230010000,204,27100,55000,41.86896366,-87.77521043,"1100 S HUMPHREY AVE",None,1951,4243,1923,Single-Family,1
16173230020000,203,27100,33000,41.86887725,-87.77521118,"1102 S HUMPHREY AVE",None,1285,4199,1922,Single-Family,1
16173230030000,206,27100,71000,41.86878551,-87.77522644,"1104 S HUMPHREY AVE",None,2515,4199,1922,Single-Family,1
16173230040000,203,27100,28000,41.86868815,-87.77519836,"1108 S HUMPHREY AVE",None,1350,3150,1913,Single-Family,1
16173230050000,201,27100,5813,,,"1110 S HUMPHREY AVE",,,,,,
16173230060000,203,27100,32000,41.86855583,-87.77519951,"1112 S HUMPHREY AVE",None,1386,3150,1914,Single-Family,1
16173230070000,241,27100,5670,,,"1114 S HUMPHREY AVE",,,,,,
16173230080000,203,27100,36000,41.86841825,-87.77522963,"1116 S HUMPHREY AVE",None,1280,4158,1906,Single-Family,1
16173230090000,203,27100,31000,41.8683291,-87.77522317,"1118 S HUMPHREY AVE",None,1089,4158,1922,Single-Family,1
16173230100000,203,27100,39000,41.86823455,-87.77521677,"1122 S HUMPHREY AVE",None,1026,4284,1924,Single-Family,1
16173230110000,205,27100,34000,41.86815354,-87.77521747,"1124 S HUMPHREY AVE",None,1240,3150,1918,Single-Family,1
16173230120000,205,27100,37000,41.86808321,-87.77519278,"1126 S HUMPHREY AVE",None,1240,3150,1918,Single-Family,1
16173230130000,202,27100,27000,41.86801568,-87.77518975,"1128 S HUMPHREY AVE",None,864,3150,1922,Single-Family,1
16173230140000,205,27100,41000,41.86794007,-87.77519041,"1130 S HUMPHREY AVE",None,1320,4725,1908,Single-Family,1
16173230150000,205,27100,39000,41.86784017,-87.77519489,"1134 S HUMPHREY AVE",None,1320,4725,1908,Single-Family,1
16173230160000,211,27100,34000,41.86772665,-87.77517419,"1136 S HUMPHREY AVE",Two,1932,3150,1913,Multi-Family,1
16173230170000,201,27100,5813,,,"1138 S HUMPHREY AVE",,,,,,
16173230180000,202,27100,29000,41.86759433,-87.77517534,"1140 S HUMPHREY AVE",None,880,4199,1914,Single-Family,1
16173230190000,203,27100,38000,41.86750518,-87.77516888,"1142 S HUMPHREY AVE",None,1500,4199,1913,Single-Family,1
16173230200000,203,27100,38000,41.86742149,-87.77517323,"1146 S HUMPHREY AVE",None,1643,4199,1914,Single-Family,1
16173230210000,205,27100,28000,41.86895893,-87.77479308,"9 HARVARD ST",None,1436,1632,1915,Single-Family,1
16173230220000,205,27100,30000,41.86896063,-87.77465284,"7 HARVARD ST",None,1626,1886,1913,Single-Family,1
16173230230000,205,27100,28000,41.86895977,-87.77447569,"902 S AUSTIN BLVD",None,1410,2562,1913,Single-Family,1
16173230240000,205,27100,39000,41.86884596,-87.77452644,"906 S AUSTIN BLVD",None,1794,4462,1898,Single-Family,1
16173230250000,203,27100,28000,41.86873798,-87.77453461,"910 S AUSTIN BLVD",None,1200,4462,1921,Single-Family,1
16173230260000,211,27100,61000,41.86859041,-87.77444609,"914 S AUSTIN BLVD",Four,4630,5950,1924,Multi-Family,1
16173230280000,205,27100,42000,41.86836542,-87.77449343,"920 S AUSTIN BLVD",None,2078,5950,1898,Single-Family,1
16173230290000,211,27100,70000,41.86823395,-87.77443416,"924 S AUSTIN BLVD",Four,5152,5950,1923,Multi-Family,1
16173230300000,205,27100,37000,41.86808749,-87.7744733,"928 S AUSTIN BLVD",None,1550,4462,1913,Single-Family,1
16173230310000,203,27100,36000,41.86799308,-87.77449582,"934 S AUSTIN BLVD",None,1056,4462,1914,Single-Family,1
16173230320000,315,27100,243400,41.86785491,-87.77468496,"1000 S AUSTIN BLVD",,,,,,
16173230330000,314,27100,40100,41.86762134,-87.77452626,"1008 S AUSTIN BLVD",,,,,,
16173230340000,314,27100,40100,41.86755129,-87.77451535,"1010 S AUSTIN BLVD",,,,,,
16173230350000,203,27100,42000,41.86745621,-87.77447285,"1012 S AUSTIN BLVD",None,1452,5950,1922,Single-Family,1
16173230361001,299,27100,10722,41.86849885,-87.77443792,"916 AUSTIN AVE 1N",,,,,,
16173230361002,299,27100,10722,,,"916 AUSTIN AVE 1S",,,,,,
16173230361003,299,27100,10722,,,"916 AUSTIN AVE 2N",,,,,,
16173230361004,299,27100,10722,,,"916 AUSTIN AVE 2S",,,,,,
16173230361005,299,27100,10722,,,"916 AUSTIN AVE 3N",,,,,,
16173230361006,299,27100,10722,,,"916 AUSTIN AVE 3S",,,,,,
16173230361007,299,27100,754,,,"916 AUSTIN AVE G-1",,,,,,
16173230361008,299,27100,754,,,"916 AUSTIN AVE G-2",,,,,,
16173230361009,299,27100,754,,,"916 AUSTIN AVE G-3",,,,,,
16173230361010,299,27100,754,,,"916 AUSTIN AVE G-4",,,,,,
16173240010000,205,27100,52000,41.86703088,-87.78375718,"1150 S RIDGELAND AVE",None,1920,4204,1927,Single-Family,1
16173240020000,205,27100,36000,41.86695456,-87.78376489,"1152 S RIDGELAND AVE",None,1378,3150,1927,Single-Family,1
16173240030000,205,27100,48000,41.86687821,-87.78376554,"1154 S RIDGELAND AVE",None,1218,3150,1923,Single-Family,1
16173240040000,205,27100,34000,41.86681765,-87.78376606,"1156 S RIDGELAND AVE",None,1218,3150,1925,Single-Family,1
16173240050000,205,27100,52000,41.86674388,-87.78375612,"1158 S RIDGELAND AVE",None,1936,3150,1938,Single-Family,1
16173240060000,205,27100,37000,41.86667277,-87.7837532,"1160 S RIDGELAND AVE",None,1540,3150,1926,Single-Family,1
16173240070000,205,27100,32000,41.86660429,-87.78374673,"1162 S RIDGELAND AVE",None,1218,3150,1924,Single-Family,1
16173240080000,205,27100,34000,41.86653579,-87.78374027,"1164 S RIDGELAND AVE",None,1352,3150,1922,Single-Family,1
16173240090000,205,27100,36000,41.8664726,-87.78374081,"1166 S RIDGELAND AVE",None,1352,3150,1922,Single-Family,1
16173240100000,205,27100,36000,41.86640413,-87.78373787,"1168 S RIDGELAND AVE",None,1218,3150,1923,Single-Family,1
16173240110000,202,27100,25000,41.86634086,-87.78372079,"1170 S RIDGELAND AVE",None,969,3150,1961,Single-Family,1
16173240120000,205,27100,55000,41.86626979,-87.78372493,"1172 S RIDGELAND AVE",None,1705,3150,1922,Single-Family,1
16173240130000,205,27100,41000,41.86619865,-87.78371496,"1174 S RIDGELAND AVE",None,1616,3150,1927,Single-Family,1
16173240140000,205,27100,47000,41.86613017,-87.78371202,"1176 S RIDGELAND AVE",None,1908,3150,1923,Single-Family,1
16173240150000,202,27100,25000,41.86606438,-87.78371963,"1178 S RIDGELAND AVE",None,969,3150,1960,Single-Family,1
16173240160000,202,27100,25000,41.86600118,-87.78371665,"1180 S RIDGELAND AVE",None,969,3150,1961,Single-Family,1
16173240170000,205,27100,31000,41.86592221,-87.78372085,"1182 S RIDGELAND AVE",None,1352,3150,1928,Single-Family,1
16173240180000,205,27100,46000,41.8658485,-87.78372501,"1184 S RIDGELAND AVE",None,1352,3150,1927,Single-Family,1
16173240190000,205,27100,43000,41.86705459,-87.78305195,"1151 S CUYLER AVE",None,1536,3201,1925,Single-Family,1
16173240200000,205,27100,39000,41.86697299,-87.78305618,"1153 S CUYLER AVE",None,1368,4158,1924,Single-Family,1
16173240210000,205,27100,37000,41.86688615,-87.78306749,"1155 S CUYLER AVE",None,1454,3150,1924,Single-Family,1
16173240220000,204,27100,41000,41.86680716,-87.78306817,"1157 S CUYLER AVE",None,1863,3937,1926,Single-Family,1
16173240230000,206,27100,70000,41.8667229,-87.78306537,"1159 S CUYLER AVE",None,2360,3937,1926,Single-Family,1
16173240240000,203,27100,34000,41.86663338,-87.78306614,"1163 S CUYLER AVE",None,1104,3937,1927,Single-Family,1
16173240250000,203,27100,36000,41.86655174,-87.78306331,"1165 S CUYLER AVE",None,1302,3937,1926,Single-Family,1
16173240260000,205,27100,45000,41.86644501,-87.78303183,"1169 S CUYLER AVE",None,1643,6300,1883,Single-Family,1
16173240270000,205,27100,37000,41.86634218,-87.78300098,"1171 S CUYLER AVE",None,1275,3150,1927,Single-Family,1
16173240280000,205,27100,37000,41.86628425,-87.78300148,"1173 S CUYLER AVE",None,1394,3150,1923,Single-Family,1
16173240310000,205,27100,37000,41.86607369,-87.78301738,"1179 S CUYLER AVE",None,1276,3150,1923,Single-Family,1
16173240320000,205,27100,34000,41.86600261,-87.78302152,"1181 S CUYLER AVE",None,1624,3150,1893,Single-Family,1
16173240330000,203,27100,37000,41.86589911,-87.78303515,"1183 S CUYLER AVE",None,1272,6300,1919,Single-Family,1
16173240340000,517,27100,81750,41.86565811,-87.78363397,"6346 ROOSEVELT RD",,,,,,
16173240350000,212,27100,34000,41.86544193,-87.78351421,"6340 ROOSEVELT RD",Four,3000,3125,1927,Multi-Family,1
16173240360000,EX,27100,0,41.86549889,-87.78337448,"6336 ROOSEVELT RD",,,,,,
16173240370000,212,27100,67000,41.86562707,-87.78320065,"6332 ROOSEVELT RD",Two,7104,9375,1926,Multi-Family,1
16173240380000,517,27100,116500,41.86554689,-87.78295106,"6326 ROOSEVELT RD",,,,,,
16173240390000,203,27100,37000,41.86618797,-87.78302983,"1175 S CUYLER AVE",None,1552,6300,1960,Single-Family,1
16173250010000,205,27100,46470,41.86703269,-87.78251144,"1150 S CUYLER AVE",None,1426,3453,1927,Single-Family,1
16173250020000,205,27100,60000,41.86695369,-87.78250859,"1152 S CUYLER AVE",None,2003,3906,1928,Single-Family,1
16173250030000,205,27100,37000,41.86687475,-87.78251984,"1154 S CUYLER AVE",None,1296,3150,1923,Single-Family,1
16173250040000,205,27100,37000,41.86680366,-87.78252045,"1156 S CUYLER AVE",None,1334,3150,1926,Single-Family,1
16173250050000,205,27100,37000,41.86673516,-87.78251047,"1158 S CUYLER AVE",None,1334,3150,1926,Single-Family,1
16173250060000,205,27100,37000,41.86666937,-87.78251808,"1160 S CUYLER AVE",None,1334,3150,1927,Single-Family,1
16173250070000,205,27100,37000,41.86660883,-87.78252213,"1162 S CUYLER AVE",None,1256,3150,1927,Single-Family,1
16173250080000,203,27100,34000,41.8665296,-87.78247346,"1164 S CUYLER AVE",None,1202,3780,1929,Single-Family,1
16173250090000,203,27100,58000,41.866448,-87.78247768,"1166 S CUYLER AVE",None,1767,3780,1928,Single-Family,1
16173250100000,203,27100,37000,41.86635581,-87.78247142,"1170 S CUYLER AVE",None,1519,3780,1929,Single-Family,1
16173250110000,203,27100,38000,41.86628471,-87.78246851,"1172 S CUYLER AVE",None,1648,3780,1926,Single-Family,1
16173250120000,203,27100,32000,41.86619255,-87.7824693,"1174 S CUYLER AVE",None,1200,3780,1928,Single-Family,1
16173250130000,202,27100,31000,41.86612673,-87.78246986,"1176 S CUYLER AVE",None,980,3150,1926,Single-Family,1
16173250170000,205,27100,54000,41.86585284,-87.78245811,"1182 S CUYLER AVE",None,1937,3150,1960,Single-Family,1
16173250180000,206,27100,66000,41.86706099,-87.78182379,"1151 S HIGHLAND AVE",None,2312,3402,1924,Single-Family,1
16173250190000,205,27100,48000,41.86696613,-87.78181051,"1153 S HIGHLAND AVE",None,1981,3780,1924,Single-Family,1
16173250200000,205,27100,37000,41.86689505,-87.78181112,"1155 S HIGHLAND AVE",None,1282,3357,1927,Single-Family,1
16173250210000,205,27100,37000,41.86682133,-87.78181175,"1157 S HIGHLAND AVE",None,1282,3150,1925,Single-Family,1
16173250220000,205,27100,38000,41.8667528,-87.78179824,"1159 S HIGHLAND AVE",None,1282,3150,1927,Single-Family,1
16173250230000,203,27100,32000,41.86668175,-87.7818059,"1161 S HIGHLAND AVE",None,1175,3150,1925,Single-Family,1
16173250240000,202,27100,31000,41.86661597,-87.78181704,"1163 S HIGHLAND AVE",None,946,3150,1925,Single-Family,1
16173250250000,202,27100,26000,41.86653947,-87.78178597,"1165 S HIGHLAND AVE",None,985,3150,1918,Single-Family,1
16173250260000,205,27100,40000,41.86647101,-87.78178656,"1167 S HIGHLAND AVE",None,1586,3150,1926,Single-Family,1
16173250270000,205,27100,37000,41.86640524,-87.7817977,"1169 S HIGHLAND AVE",None,1326,3150,1926,Single-Family,1
16173250280000,205,27100,38000,41.86633935,-87.78178417,"1171 S HIGHLAND AVE",None,1270,3150,1925,Single-Family,1
16173250290000,206,27100,67000,41.86626296,-87.78177778,"1173 S HIGHLAND AVE",None,2789,4725,1918,Single-Family,1
16173250300000,203,27100,38000,41.86615763,-87.78177516,"1177 S HIGHLAND AVE",None,1191,4725,1896,Single-Family,1
16173250310000,205,27100,41000,41.86603408,-87.78181852,"1181 S HIGHLAND AVE",None,1572,6300,1888,Single-Family,1
16173250320000,203,27100,29000,41.86592875,-87.7818159,"1183 S HIGHLAND AVE",None,1100,3150,1961,Single-Family,1
16173250330000,202,27100,29000,41.8658627,-87.78177064,"1185 S HIGHLAND AVE",None,925,3150,1929,Single-Family,1
16173250400000,597,27100,45301,41.86556319,-87.78206294,"6308 ROOSEVELT RD",,,,,,
16173250410000,597,27100,45301,,,"6306 ROOSEVELT RD",,,,,,
16173250420000,597,27100,45301,41.86559034,-87.78184231,"6304 ROOSEVELT RD",,,,,,
16173250440000,211,27100,45000,41.86605564,-87.78247047,"1178 S CUYLER AVE",Two,2038,3780,1906,Multi-Family,1
16173250450000,204,27100,41000,41.86596347,-87.78246774,"1180 S CUYLER AVE",None,1949,5670,1953,Single-Family,1
16173250460000,597,27100,46565,41.86559257,-87.78173643,"6300 ROOSEVELT RD",,,,,,
16173250470000,202,27100,23000,41.86572577,-87.78164846,"1187 S HIGHLAND AVE",None,964,2189,1916,Single-Family,1
16173250480000,597,27100,44285,,,"6310 W ROOSEVELT RD",,,,,,
16173250520000,EX,27100,0,41.86550054,-87.78253635,"6312 W ROOSEVELT RD",,,,,,
16173260010000,203,27100,41000,41.86706357,-87.78131649,"1150 S HIGHLAND AVE",None,1449,3609,1922,Single-Family,1
16173260020000,203,27100,38000,41.86697143,-87.78132081,"1152 S HIGHLAND AVE",None,1358,3780,1922,Single-Family,1
16173260030000,205,27100,39000,41.86688719,-87.78132505,"1154 S HIGHLAND AVE",None,1346,4284,1923,Single-Family,1
16173260040000,203,27100,38000,41.86680282,-87.78130111,"1158 S HIGHLAND AVE",None,1410,4158,1923,Single-Family,1
16173260050000,205,27100,38000,41.8667133,-87.78130188,"1160 S HIGHLAND AVE",None,1440,4158,1923,Single-Family,1
16173260060000,202,27100,27000,41.86662637,-87.78129205,"1162 S HIGHLAND AVE",None,830,3150,1913,Single-Family,1
16173260070000,202,27100,25000,41.86656314,-87.78128554,"1164 S HIGHLAND AVE",None,988,3150,1964,Single-Family,1
16173260080000,203,27100,36000,41.86648672,-87.7812721,"1166 S HIGHLAND AVE",None,1476,3150,1891,Single-Family,1
16173260090000,205,27100,34000,41.86642353,-87.78127264,"1168 S HIGHLAND AVE",None,1178,3150,1925,Single-Family,1
16173260100000,205,27100,37000,41.86635507,-87.78127323,"1170 S HIGHLAND AVE",None,1349,3150,1910,Single-Family,1
16173260110000,202,27100,27000,41.8662866,-87.7812703,"1172 S HIGHLAND AVE",None,925,3150,1923,Single-Family,1
16173260120000,203,27100,36000,41.86621025,-87.78127095,"1174 S HIGHLAND AVE",None,1206,4725,1922,Single-Family,1
16173260130000,203,27100,37831,41.86610754,-87.78126831,"1178 S HIGHLAND AVE",None,1154,4725,1921,Single-Family,1
16173260140000,205,27100,37020,41.86601011,-87.78126563,"1180 S HIGHLAND AVE",None,1452,3150,1922,Single-Family,1
16173260150000,202,27100,25000,41.86594165,-87.78126621,"1182 S HIGHLAND AVE",None,969,3150,1961,Single-Family,1
16173260160000,203,27100,34000,41.8658706,-87.78127387,"1184 S HIGHLAND AVE",None,1117,3150,1925,Single-Family,1
16173260170000,203,27100,40000,41.86705492,-87.78061506,"1151 S HARVEY AVE",None,1603,4256,1923,Single-Family,1
16173260180000,205,27100,37000,41.8669732,-87.78059461,"1153 S HARVEY AVE",None,1370,3150,1925,Single-Family,1
16173260190000,205,27100,39000,41.86690996,-87.78058458,"1155 S HARVEY AVE",None,1487,3150,1925,Single-Family,1
16173260200000,205,27100,34000,41.86684154,-87.78059222,"1157 S HARVEY AVE",None,1274,3150,1925,Single-Family,1
16173260210000,205,27100,34000,41.86676519,-87.78059288,"1159 S HARVEY AVE",None,1212,3150,1925,Single-Family,1
16173260220000,205,27100,37000,41.86669933,-87.7805864,"1161 S HARVEY AVE",None,1274,3150,1925,Single-Family,1
16173260230000,205,27100,45000,41.86663614,-87.78058694,"1163 S HARVEY AVE",None,1602,3150,1925,Single-Family,1
16173260240000,205,27100,44400,41.86655968,-87.78056645,"1165 S HARVEY AVE",None,1148,3150,1925,Single-Family,1
16173260250000,205,27100,37000,41.86648866,-87.78058116,"1167 S HARVEY AVE",None,1200,3150,1924,Single-Family,1
16173260260000,205,27100,37000,41.86642277,-87.78056763,"1169 S HARVEY AVE",None,1282,3150,1924,Single-Family,1
16173260270000,205,27100,37000,41.86635168,-87.78056824,"1171 S HARVEY AVE",None,1516,3150,1924,Single-Family,1
16173260280000,205,27100,37000,41.86629113,-87.78056876,"1173 S HARVEY AVE",None,1231,3150,1926,Single-Family,1
16173260290000,205,27100,34000,41.86621999,-87.7805588,"1175 S HARVEY AVE",None,1274,3150,1923,Single-Family,1
16173260300000,203,27100,29000,41.86614898,-87.78057704,"1177 S HARVEY AVE",None,1044,3150,1910,Single-Family,1
16173260310000,205,27100,37000,41.86608042,-87.78055647,"1179 S HARVEY AVE",None,1224,3150,1927,Single-Family,1
16173260320000,203,27100,34000,41.86602248,-87.78055345,"1181 S HARVEY AVE",None,1421,3150,1910,Single-Family,1
16173260330000,202,27100,26000,41.86594353,-87.78056118,"1183 S HARVEY AVE",None,925,3150,1925,Single-Family,1
16173260340000,203,27100,28000,41.86588297,-87.7805617,"1185 S HARVEY AVE",None,1021,3150,1925,Single-Family,1
16173260460000,592,27100,431250,41.86563655,-87.78065663,"6226 ROOSEVELT RD",,,,,,
16173270010000,205,27100,46000,41.86706382,-87.78006608,"1150 S HARVEY AVE",None,1574,3477,1921,Single-Family,1
16173270020000,205,27100,48000,41.86697955,-87.78006328,"1152 S HARVEY AVE",None,1342,3630,1918,Single-Family,1
16173270030000,205,27100,34000,41.86690321,-87.78006746,"1154 S HARVEY AVE",None,1140,3025,1925,Single-Family,1
16173270040000,211,27100,37000,41.86685055,-87.78006791,"1158 S HARVEY AVE",Two,1800,3025,1909,Multi-Family,1
16173270050000,241,27100,5445,,,"1158 S HARVEY AVE",,,,,,
16173270060000,205,27100,59000,41.86671096,-87.78005854,"1160 S HARVEY AVE",None,1962,3025,1962,Single-Family,1
16173270070000,205,27100,38000,41.86662934,-87.78005924,"1162 S HARVEY AVE",None,1368,3025,1913,Single-Family,1
16173270080000,205,27100,44000,41.86656088,-87.78005983,"1164 S HARVEY AVE",None,1140,3025,1925,Single-Family,1
16173270090000,205,27100,32000,41.86649507,-87.78006393,"1166 S HARVEY AVE",None,1140,3025,1925,Single-Family,1
16173270100000,205,27100,36000,41.86642915,-87.78004335,"1168 S HARVEY AVE",None,1268,3025,1913,Single-Family,1
16173270110000,202,27100,31000,41.86635806,-87.78004396,"1170 S HARVEY AVE",None,936,3025,1924,Single-Family,1
16173270120000,205,27100,31000,41.86628437,-87.78005164,"1172 S HARVEY AVE",None,1140,3025,1924,Single-Family,1
16173270130000,205,27100,36000,41.86621853,-87.78004869,"1174 S HARVEY AVE",None,1178,3025,1923,Single-Family,1
16173270140000,202,27100,34000,41.86615798,-87.78004921,"1176 S HARVEY AVE",None,870,3025,1908,Single-Family,1
16173270150000,202,27100,25000,41.86608162,-87.78004987,"1178 S HARVEY AVE",None,943,3025,1963,Single-Family,1
16173270160000,203,27100,36000,41.86601053,-87.78005048,"1180 S HARVEY AVE",None,1572,3025,1928,Single-Family,1
16173270170000,203,27100,31000,41.86593946,-87.78005462,"1184 S HARVEY AVE",None,1011,3025,1920,Single-Family,1
16173270180000,202,27100,25000,41.86588679,-87.78005155,"1186 S HARVEY AVE",None,950,3025,1963,Single-Family,1
16173270190000,203,27100,36000,41.8670887,-87.77941593,"1151 S LOMBARD AVE",None,1308,3867,1926,Single-Family,1
16173270200000,205,27100,38000,41.86700222,-87.77940222,"1153 S LOMBARD AVE",None,1232,3500,1928,Single-Family,1
16173270210000,205,27100,36000,41.86693201,-87.77940283,"1155 S LOMBARD AVE",None,1064,3125,1923,Single-Family,1
16173270220000,205,27100,36000,41.86685635,-87.77939264,"1157 S LOMBARD AVE",None,1520,3125,1924,Single-Family,1
16173270230000,205,27100,37000,41.86679424,-87.77939317,"1159 S LOMBARD AVE",None,1319,3125,1958,Single-Family,1
